2013-09-06,1378474200.0,3.5399999618530273,3.5999999046325684,3.430000066757202,3.569999933242798,35974800
2013-09-09,1378733400.0,3.630000114440918,3.7200000286102295,3.619999885559082,3.690000057220459,23646200
2013-09-10,1378819800.0,3.7799999713897705,3.869999885559082,3.7699999809265137,3.869999885559082,33201100
2013-09-11,1378906200.0,3.869999885559082,3.890000104904175,3.740000009536743,3.819999933242798,24009100
2013-09-12,1378992600.0,3.759999990463257,3.799999952316284,3.690000057220459,3.75,28947700
2013-09-13,1379079000.0,3.75,3.869999885559082,3.7200000286102295,3.8299999237060547,25331400
2013-09-16,1379338200.0,3.9000000953674316,3.9000000953674316,3.7899999618530273,3.819999933242798,30569700
2013-09-17,1379424600.0,3.8299999237060547,3.9000000953674316,3.7699999809265137,3.8499999046325684,25590700
2013-09-18,1379511000.0,3.8499999046325684,3.950000047683716,3.8299999237060547,3.930000066757202,24046300
2013-09-19,1379597400.0,3.9600000381469727,4.0,3.9200000762939453,3.950000047683716,24274700
2013-09-20,1379683800.0,3.9100000858306885,3.9600000381469727,3.7899999618530273,3.8299999237060547,94572300
2013-09-23,1379943000.0,3.809999942779541,3.869999885559082,3.7699999809265137,3.7899999618530273,20920500
2013-09-24,1380029400.0,3.7899999618530273,3.890000104904175,3.75,3.799999952316284,21462700
2013-09-25,1380115800.0,3.819999933242798,3.940000057220459,3.7899999618530273,3.9100000858306885,23559200
2013-09-26,1380202200.0,3.940000057220459,3.9800000190734863,3.880000114440918,3.890000104904175,17460300
2013-09-27,1380288600.0,3.869999885559082,3.9100000858306885,3.8299999237060547,3.859999895095825,11436100
2013-09-30,1380547800.0,3.7899999618530273,3.859999895095825,3.75,3.809999942779541,16556900
2013-10-01,1380634200.0,3.819999933242798,3.940000057220459,3.809999942779541,3.859999895095825,26056400
2013-10-02,1380720600.0,3.8299999237060547,3.940000057220459,3.819999933242798,3.9000000953674316,18583300
2013-10-03,1380807000.0,3.930000066757202,3.940000057220459,3.859999895095825,3.9000000953674316,25498500
2013-10-04,1380893400.0,3.9100000858306885,3.950000047683716,3.890000104904175,3.9100000858306885,17134400
2013-10-07,1381152600.0,3.869999885559082,3.9100000858306885,3.8299999237060547,3.859999895095825,16734000
2013-10-08,1381239000.0,3.869999885559082,3.890000104904175,3.680000066757202,3.7200000286102295,35910400
2013-10-09,1381325400.0,3.75,3.75,3.549999952316284,3.6500000953674316,36053700
2013-10-10,1381411800.0,3.7200000286102295,3.799999952316284,3.7200000286102295,3.7899999618530273,24019400
2013-10-11,1381498200.0,3.7799999713897705,3.8499999046325684,3.75,3.8299999237060547,17384600
2013-10-14,1381757400.0,3.869999885559082,4.050000190734863,3.8499999046325684,3.9700000286102295,63648400
2013-10-15,1381843800.0,4.03000020980835,4.099999904632568,4.010000228881836,4.019999980926514,52027500
2013-10-16,1381930200.0,4.099999904632568,4.099999904632568,4.03000020980835,4.090000152587891,34138300
2013-10-17,1382016600.0,4.119999885559082,4.130000114440918,4.059999942779541,4.090000152587891,45838000
2013-10-18,1382103000.0,3.559999942779541,3.6600000858306885,3.509999990463257,3.5299999713897705,108913700
2013-10-21,1382362200.0,3.559999942779541,3.559999942779541,3.299999952316284,3.369999885559082,68891000
2013-10-22,1382448600.0,3.319999933242798,3.3399999141693115,3.119999885559082,3.180000066757202,92506500
2013-10-23,1382535000.0,3.200000047683716,3.25,3.0399999618530273,3.140000104904175,65948000
2013-10-24,1382621400.0,3.2100000381469727,3.299999952316284,3.1600000858306885,3.2300000190734863,43033200
2013-10-25,1382707800.0,3.2899999618530273,3.390000104904175,3.2899999618530273,3.3399999141693115,43346300
2013-10-28,1382967000.0,3.380000114440918,3.390000104904175,3.319999933242798,3.319999933242798,23820500
2013-10-29,1383053400.0,3.3399999141693115,3.369999885559082,3.319999933242798,3.3299999237060547,15816500
2013-10-30,1383139800.0,3.3499999046325684,3.359999895095825,3.299999952316284,3.299999952316284,16208000
2013-10-31,1383226200.0,3.309999942779541,3.3499999046325684,3.25,3.3399999141693115,18062700
2013-11-01,1383312600.0,3.369999885559082,3.369999885559082,3.299999952316284,3.309999942779541,14422000
2013-11-04,1383575400.0,3.3399999141693115,3.380000114440918,3.2899999618530273,3.319999933242798,16749400
2013-11-05,1383661800.0,3.319999933242798,3.3499999046325684,3.2899999618530273,3.3299999237060547,14003100
2013-11-06,1383748200.0,3.3299999237060547,3.3499999046325684,3.299999952316284,3.319999933242798,15065300
2013-11-07,1383834600.0,3.3299999237060547,3.3299999237060547,3.2300000190734863,3.2799999713897705,18856200
2013-11-08,1383921000.0,3.259999990463257,3.2899999618530273,3.200000047683716,3.2699999809265137,12072000
2013-11-11,1384180200.0,3.2899999618530273,3.3399999141693115,3.25,3.3399999141693115,12981500
2013-11-12,1384266600.0,3.3399999141693115,3.450000047683716,3.3299999237060547,3.440000057220459,20185800
2013-11-13,1384353000.0,3.5,3.549999952316284,3.4600000381469727,3.5399999618530273,28914000
2013-11-14,1384439400.0,3.549999952316284,3.569999933242798,3.4700000286102295,3.5199999809265137,15123200
2013-11-15,1384525800.0,3.5299999713897705,3.5299999713897705,3.4800000190734863,3.5,11570800
2013-11-18,1384785000.0,3.5299999713897705,3.5399999618530273,3.4700000286102295,3.4700000286102295,13170900
2013-11-19,1384871400.0,3.4600000381469727,3.4800000190734863,3.359999895095825,3.4200000762939453,20169800
2013-11-20,1384957800.0,3.440000057220459,3.4600000381469727,3.4000000953674316,3.4200000762939453,9937400
2013-11-21,1385044200.0,3.430000066757202,3.440000057220459,3.3499999046325684,3.369999885559082,13646200
2013-11-22,1385130600.0,3.380000114440918,3.390000104904175,3.3299999237060547,3.3399999141693115,11315300
2013-11-25,1385389800.0,3.359999895095825,3.4000000953674316,3.3399999141693115,3.390000104904175,11605400
2013-11-26,1385476200.0,3.4200000762939453,3.4800000190734863,3.4000000953674316,3.450000047683716,16989300
2013-11-27,1385562600.0,3.4800000190734863,3.5799999237060547,3.4600000381469727,3.559999942779541,19876400
2013-11-29,1385735400.0,3.5999999046325684,3.680000066757202,3.5799999237060547,3.640000104904175,15448400
2013-12-02,1385994600.0,3.6500000953674316,3.700000047683716,3.559999942779541,3.6600000858306885,24119700
2013-12-03,1386081000.0,3.640000104904175,3.7100000381469727,3.5799999237060547,3.619999885559082,23323200
2013-12-04,1386167400.0,3.569999933242798,3.630000114440918,3.4800000190734863,3.569999933242798,21609700
2013-12-05,1386253800.0,3.559999942779541,3.6500000953674316,3.549999952316284,3.640000104904175,14465700
2013-12-06,1386340200.0,3.6700000762939453,3.700000047683716,3.630000114440918,3.6600000858306885,15825300
2013-12-09,1386599400.0,3.6600000858306885,3.700000047683716,3.630000114440918,3.630000114440918,10470700
2013-12-10,1386685800.0,3.630000114440918,3.7799999713897705,3.5999999046325684,3.7200000286102295,29571500
2013-12-11,1386772200.0,3.740000009536743,3.7699999809265137,3.6600000858306885,3.680000066757202,13436700
2013-12-12,1386858600.0,3.680000066757202,3.75,3.6500000953674316,3.690000057220459,10013900
2013-12-13,1386945000.0,3.700000047683716,3.7200000286102295,3.6500000953674316,3.690000057220459,9074200
2013-12-16,1387204200.0,3.640000104904175,3.6600000858306885,3.509999990463257,3.5899999141693115,22228600
2013-12-17,1387290600.0,3.5999999046325684,3.6700000762939453,3.5799999237060547,3.6500000953674316,14836400
2013-12-18,1387377000.0,3.640000104904175,3.6700000762939453,3.5999999046325684,3.6500000953674316,12658100
2013-12-19,1387463400.0,3.640000104904175,3.680000066757202,3.5999999046325684,3.6500000953674316,10419000
2013-12-20,1387549800.0,3.640000104904175,3.700000047683716,3.640000104904175,3.690000057220459,12762700
2013-12-23,1387809000.0,3.740000009536743,3.7799999713897705,3.7200000286102295,3.75,14531000
2013-12-24,1387895400.0,3.7699999809265137,3.799999952316284,3.75,3.7699999809265137,5798900
2013-12-26,1388068200.0,3.799999952316284,3.8499999046325684,3.7899999618530273,3.799999952316284,9887600
2013-12-27,1388154600.0,3.819999933242798,3.8299999237060547,3.759999990463257,3.7799999713897705,8248800
2013-12-30,1388413800.0,3.7899999618530273,3.880000114440918,3.7799999713897705,3.8499999046325684,17519300
2013-12-31,1388500200.0,3.869999885559082,3.880000114440918,3.8299999237060547,3.869999885559082,12347800
2014-01-02,1388673000.0,3.8499999046325684,3.9800000190734863,3.8399999141693115,3.950000047683716,20548400
2014-01-03,1388759400.0,3.9800000190734863,4.0,3.880000114440918,4.0,22887200
2014-01-06,1389018600.0,4.010000228881836,4.179999828338623,3.990000009536743,4.130000114440918,42398300
2014-01-07,1389105000.0,4.190000057220459,4.25,4.110000133514404,4.179999828338623,42932100
2014-01-08,1389191400.0,4.230000019073486,4.260000228881836,4.139999866485596,4.179999828338623,30678700
2014-01-09,1389277800.0,4.199999809265137,4.230000019073486,4.050000190734863,4.090000152587891,30667600
2014-01-10,1389364200.0,4.090000152587891,4.199999809265137,4.070000171661377,4.170000076293945,20840800
2014-01-13,1389623400.0,4.190000057220459,4.199999809265137,4.090000152587891,4.130000114440918,22856100
2014-01-14,1389709800.0,4.139999866485596,4.300000190734863,4.130000114440918,4.300000190734863,42434800
2014-01-15,1389796200.0,4.340000152587891,4.599999904632568,4.320000171661377,4.46999979019165,66613100
2014-01-16,1389882600.0,4.5,4.510000228881836,4.320000171661377,4.380000114440918,46975600
2014-01-17,1389969000.0,4.150000095367432,4.349999904632568,4.110000133514404,4.179999828338623,45842700
2014-01-21,1390314600.0,4.309999942779541,4.340000152587891,4.130000114440918,4.170000076293945,58702900
2014-01-22,1390401000.0,3.7899999618530273,3.819999933242798,3.6600000858306885,3.6700000762939453,86329500
2014-01-23,1390487400.0,3.6700000762939453,3.680000066757202,3.5799999237060547,3.619999885559082,29844700
2014-01-24,1390573800.0,3.5999999046325684,3.609999895095825,3.4100000858306885,3.4700000286102295,48095800
2014-01-27,1390833000.0,3.4800000190734863,3.490000009536743,3.3499999046325684,3.4100000858306885,31332300
2014-01-28,1390919400.0,3.430000066757202,3.569999933242798,3.4100000858306885,3.5399999618530273,27962600
2014-01-29,1391005800.0,3.5199999809265137,3.559999942779541,3.450000047683716,3.4800000190734863,21765000
2014-01-30,1391092200.0,3.509999990463257,3.5199999809265137,3.450000047683716,3.4800000190734863,17111700
2014-01-31,1391178600.0,3.450000047683716,3.4700000286102295,3.430000066757202,3.430000066757202,13602100
2014-02-03,1391437800.0,3.430000066757202,3.440000057220459,3.3299999237060547,3.3299999237060547,22280200
2014-02-04,1391524200.0,3.3499999046325684,3.430000066757202,3.299999952316284,3.369999885559082,22681000
2014-02-05,1391610600.0,3.359999895095825,3.369999885559082,3.2899999618530273,3.309999942779541,14858900
2014-02-06,1391697000.0,3.319999933242798,3.4600000381469727,3.319999933242798,3.4100000858306885,16072900
2014-02-07,1391783400.0,3.4600000381469727,3.5,3.4200000762939453,3.4700000286102295,23119700
2014-02-10,1392042600.0,3.5,3.640000104904175,3.450000047683716,3.630000114440918,21241100
2014-02-11,1392129000.0,3.6600000858306885,3.75,3.6500000953674316,3.700000047683716,34198100
2014-02-12,1392215400.0,3.7100000381469727,3.7300000190734863,3.630000114440918,3.690000057220459,18321300
2014-02-13,1392301800.0,3.640000104904175,3.7100000381469727,3.640000104904175,3.700000047683716,13368600
2014-02-14,1392388200.0,3.700000047683716,3.7200000286102295,3.640000104904175,3.690000057220459,12387900
2014-02-18,1392733800.0,3.690000057220459,3.7200000286102295,3.6500000953674316,3.700000047683716,11956700
2014-02-19,1392820200.0,3.700000047683716,3.740000009536743,3.680000066757202,3.7200000286102295,14175500
2014-02-20,1392906600.0,3.7200000286102295,3.75,3.6600000858306885,3.690000057220459,13276100
2014-02-21,1392993000.0,3.7100000381469727,3.75,3.6600000858306885,3.690000057220459,13606800
2014-02-24,1393252200.0,3.7100000381469727,3.7300000190734863,3.700000047683716,3.7100000381469727,10717900
2014-02-25,1393338600.0,3.7300000190734863,3.740000009536743,3.6600000858306885,3.690000057220459,9173500
2014-02-26,1393425000.0,3.700000047683716,3.7200000286102295,3.630000114440918,3.700000047683716,13211700
2014-02-27,1393511400.0,3.690000057220459,3.7699999809265137,3.680000066757202,3.7100000381469727,18218000
2014-02-28,1393597800.0,3.7300000190734863,3.7699999809265137,3.700000047683716,3.7100000381469727,14643200
2014-03-03,1393857000.0,3.6600000858306885,3.700000047683716,3.5999999046325684,3.6700000762939453,19555800
2014-03-04,1393943400.0,3.700000047683716,3.7300000190734863,3.680000066757202,3.700000047683716,10516100
2014-03-05,1394029800.0,3.700000047683716,3.7300000190734863,3.690000057220459,3.7100000381469727,10740200
2014-03-06,1394116200.0,3.7200000286102295,3.75,3.7100000381469727,3.7300000190734863,10713000
2014-03-07,1394202600.0,3.75,4.019999980926514,3.75,3.950000047683716,55435800
2014-03-10,1394458200.0,4.039999961853027,4.059999942779541,3.799999952316284,3.809999942779541,42135800
2014-03-11,1394544600.0,3.859999895095825,4.010000228881836,3.8299999237060547,3.8499999046325684,34951400
2014-03-12,1394631000.0,3.859999895095825,3.930000066757202,3.8499999046325684,3.9100000858306885,14700500
2014-03-13,1394717400.0,3.940000057220459,3.990000009536743,3.8399999141693115,3.859999895095825,19803000
2014-03-14,1394803800.0,3.8399999141693115,3.9000000953674316,3.819999933242798,3.8499999046325684,18161500
2014-03-17,1395063000.0,3.880000114440918,3.9100000858306885,3.7799999713897705,3.799999952316284,20004100
2014-03-18,1395149400.0,3.819999933242798,3.9100000858306885,3.809999942779541,3.890000104904175,15273700
2014-03-19,1395235800.0,3.9100000858306885,4.0,3.9000000953674316,3.9800000190734863,28516900
2014-03-20,1395322200.0,3.9600000381469727,4.050000190734863,3.9000000953674316,4.050000190734863,23600600
2014-03-21,1395408600.0,4.070000171661377,4.139999866485596,4.010000228881836,4.039999961853027,23871200
2014-03-24,1395667800.0,4.050000190734863,4.139999866485596,3.9800000190734863,4.050000190734863,20669500
2014-03-25,1395754200.0,4.090000152587891,4.119999885559082,4.019999980926514,4.050000190734863,14517000
2014-03-26,1395840600.0,4.079999923706055,4.099999904632568,4.019999980926514,4.050000190734863,14799700
2014-03-27,1395927000.0,3.990000009536743,4.070000171661377,3.869999885559082,3.9100000858306885,24532000
2014-03-28,1396013400.0,3.930000066757202,3.9700000286102295,3.869999885559082,3.880000114440918,13189200
2014-03-31,1396272600.0,3.930000066757202,4.019999980926514,3.9000000953674316,4.010000228881836,15386000
2014-04-01,1396359000.0,4.039999961853027,4.099999904632568,4.019999980926514,4.070000171661377,18778800
2014-04-02,1396445400.0,4.119999885559082,4.119999885559082,4.059999942779541,4.059999942779541,14839500
2014-04-03,1396531800.0,4.070000171661377,4.099999904632568,3.9700000286102295,4.0,16802300
2014-04-04,1396618200.0,4.03000020980835,4.110000133514404,3.9200000762939453,4.010000228881836,23427000
2014-04-07,1396877400.0,3.9800000190734863,3.990000009536743,3.8299999237060547,3.880000114440918,24874600
2014-04-08,1396963800.0,3.890000104904175,4.0,3.8299999237060547,3.990000009536743,17339100
2014-04-09,1397050200.0,4.010000228881836,4.019999980926514,3.950000047683716,3.9800000190734863,11270300
2014-04-10,1397136600.0,3.9700000286102295,4.010000228881836,3.8399999141693115,3.8499999046325684,21364300
2014-04-11,1397223000.0,3.819999933242798,3.8499999046325684,3.6500000953674316,3.6500000953674316,34428800
2014-04-14,1397482200.0,3.7200000286102295,3.7799999713897705,3.6500000953674316,3.7100000381469727,22735100
2014-04-15,1397568600.0,3.740000009536743,3.819999933242798,3.7200000286102295,3.7899999618530273,21754300
2014-04-16,1397655000.0,3.809999942779541,3.8299999237060547,3.7300000190734863,3.759999990463257,18173300
2014-04-17,1397741400.0,3.7799999713897705,3.799999952316284,3.690000057220459,3.690000057220459,32048100
2014-04-21,1398087000.0,4.010000228881836,4.199999809265137,3.9600000381469727,4.119999885559082,102651500
2014-04-22,1398173400.0,4.130000114440918,4.309999942779541,4.110000133514404,4.300000190734863,52806800
2014-04-23,1398259800.0,4.28000020980835,4.300000190734863,4.159999847412109,4.25,29136300
2014-04-24,1398346200.0,4.269999980926514,4.349999904632568,4.199999809265137,4.28000020980835,27532800
2014-04-25,1398432600.0,4.21999979019165,4.260000228881836,4.039999961853027,4.050000190734863,37810200
2014-04-28,1398691800.0,4.090000152587891,4.119999885559082,3.869999885559082,3.9600000381469727,31737100
2014-04-29,1398778200.0,4.019999980926514,4.03000020980835,3.9600000381469727,4.03000020980835,14582900
2014-04-30,1398864600.0,4.0,4.099999904632568,3.990000009536743,4.090000152587891,18419200
2014-05-01,1398951000.0,4.130000114440918,4.239999771118164,4.099999904632568,4.199999809265137,37807300
2014-05-02,1399037400.0,4.170000076293945,4.199999809265137,4.099999904632568,4.119999885559082,14479700
2014-05-05,1399296600.0,4.099999904632568,4.139999866485596,4.059999942779541,4.090000152587891,9015400
2014-05-06,1399383000.0,4.059999942779541,4.130000114440918,3.9800000190734863,4.010000228881836,17929300
2014-05-07,1399469400.0,4.039999961853027,4.039999961853027,3.890000104904175,3.9700000286102295,22374700
2014-05-08,1399555800.0,3.950000047683716,4.03000020980835,3.9100000858306885,3.930000066757202,14550200
2014-05-09,1399642200.0,3.9100000858306885,3.930000066757202,3.8499999046325684,3.869999885559082,15982900
2014-05-12,1399901400.0,3.869999885559082,4.0,3.859999895095825,3.9700000286102295,14785500
2014-05-13,1399987800.0,3.990000009536743,4.090000152587891,3.9800000190734863,4.03000020980835,11224000
2014-05-14,1400074200.0,4.03000020980835,4.059999942779541,3.9800000190734863,3.9800000190734863,10349600
2014-05-15,1400160600.0,3.9600000381469727,3.9800000190734863,3.890000104904175,3.9600000381469727,18000900
2014-05-16,1400247000.0,3.950000047683716,4.050000190734863,3.9100000858306885,4.019999980926514,17166600
2014-05-19,1400506200.0,4.0,4.099999904632568,3.9600000381469727,4.090000152587891,18171000
2014-05-20,1400592600.0,4.090000152587891,4.110000133514404,4.0,4.050000190734863,15647500
2014-05-21,1400679000.0,4.059999942779541,4.099999904632568,4.050000190734863,4.099999904632568,13369500
2014-05-22,1400765400.0,4.090000152587891,4.090000152587891,4.010000228881836,4.010000228881836,11903100
2014-05-23,1400851800.0,4.03000020980835,4.059999942779541,3.9700000286102295,4.019999980926514,9831100
2014-05-27,1401197400.0,4.050000190734863,4.059999942779541,4.03000020980835,4.039999961853027,6922800
2014-05-28,1401283800.0,4.039999961853027,4.059999942779541,3.990000009536743,4.0,12293800
2014-05-29,1401370200.0,4.019999980926514,4.059999942779541,4.010000228881836,4.03000020980835,8876700
2014-05-30,1401456600.0,4.019999980926514,4.03000020980835,3.9800000190734863,4.0,10030600
2014-06-02,1401715800.0,4.03000020980835,4.03000020980835,3.940000057220459,3.9700000286102295,10859500
2014-06-03,1401802200.0,3.9600000381469727,3.9800000190734863,3.9200000762939453,3.940000057220459,10858800
2014-06-04,1401888600.0,3.930000066757202,4.050000190734863,3.930000066757202,4.039999961853027,13286000
2014-06-05,1401975000.0,4.039999961853027,4.090000152587891,4.019999980926514,4.079999923706055,13723800
2014-06-06,1402061400.0,4.090000152587891,4.110000133514404,4.059999942779541,4.059999942779541,8466000
2014-06-09,1402320600.0,4.050000190734863,4.099999904632568,4.039999961853027,4.070000171661377,7597200
2014-06-10,1402407000.0,4.099999904632568,4.230000019073486,4.099999904632568,4.199999809265137,28322100
2014-06-11,1402493400.0,4.179999828338623,4.300000190734863,4.170000076293945,4.289999961853027,20596200
2014-06-12,1402579800.0,4.329999923706055,4.440000057220459,4.28000020980835,4.289999961853027,26709500
2014-06-13,1402666200.0,4.360000133514404,4.389999866485596,4.239999771118164,4.28000020980835,17734600
2014-06-16,1402925400.0,4.260000228881836,4.440000057220459,4.260000228881836,4.440000057220459,26192800
2014-06-17,1403011800.0,4.409999847412109,4.5,4.409999847412109,4.46999979019165,19445000
2014-06-18,1403098200.0,4.5,4.5,4.349999904632568,4.400000095367432,14702400
2014-06-19,1403184600.0,4.420000076293945,4.449999809265137,4.329999923706055,4.360000133514404,10880500
2014-06-20,1403271000.0,4.340000152587891,4.369999885559082,4.070000171661377,4.099999904632568,54721600
2014-06-23,1403530200.0,4.059999942779541,4.079999923706055,3.9000000953674316,4.010000228881836,49634100
2014-06-24,1403616600.0,4.010000228881836,4.070000171661377,3.930000066757202,3.940000057220459,20402400
2014-06-25,1403703000.0,3.950000047683716,4.0,3.940000057220459,3.9600000381469727,13844700
2014-06-26,1403789400.0,3.950000047683716,4.090000152587891,3.940000057220459,4.03000020980835,21640500
2014-06-27,1403875800.0,4.059999942779541,4.110000133514404,4.039999961853027,4.110000133514404,16034600
2014-06-30,1404135000.0,4.119999885559082,4.25,4.079999923706055,4.190000057220459,25850200
2014-07-01,1404221400.0,4.210000038146973,4.260000228881836,4.170000076293945,4.21999979019165,29412600
2014-07-02,1404307800.0,4.230000019073486,4.349999904632568,4.21999979019165,4.340000152587891,20486500
2014-07-03,1404394200.0,4.360000133514404,4.400000095367432,4.139999866485596,4.239999771118164,22521700
2014-07-07,1404739800.0,4.230000019073486,4.309999942779541,4.210000038146973,4.260000228881836,21165500
2014-07-08,1404826200.0,4.25,4.300000190734863,4.099999904632568,4.21999979019165,41685800
2014-07-09,1404912600.0,4.210000038146973,4.289999961853027,4.199999809265137,4.230000019073486,18462200
2014-07-10,1404999000.0,4.179999828338623,4.360000133514404,4.139999866485596,4.289999961853027,39245000
2014-07-11,1405085400.0,4.300000190734863,4.400000095367432,4.289999961853027,4.369999885559082,22425600
2014-07-14,1405344600.0,4.440000057220459,4.650000095367432,4.389999866485596,4.639999866485596,73046000
2014-07-15,1405431000.0,4.630000114440918,4.800000190734863,4.409999847412109,4.53000020980835,156113700
2014-07-16,1405517400.0,4.599999904632568,4.769999980926514,4.570000171661377,4.659999847412109,61848100
2014-07-17,1405603800.0,4.659999847412109,4.679999828338623,4.5,4.570000171661377,51309800
2014-07-18,1405690200.0,3.7300000190734863,3.8399999141693115,3.6700000762939453,3.8299999237060547,137577700
2014-07-21,1405949400.0,3.859999895095825,3.869999885559082,3.75,3.7799999713897705,34219100
